"customer_id","gender","age","senior_citizen","married","num_dependents","zip_code"
"6338-AVWCY","Male",19,"No","No",0,92027
"6339-DKLMK","Female",27,"No","No",0,92879
"6339-RZCBJ","Male",45,"No","No",0,92324
"6339-TBELP","Male",53,"No","No",0,93015
"6339-YPSAH","Male",54,"No","No",0,96090
"6340-DACFT","Female",37,"No","Yes",3,96119
"6341-AEVKX","Female",37,"No","Yes",0,91762
"6341-JVQGF","Female",26,"No","Yes",0,91406
"6344-SFJVH","Female",41,"No","No",0,96019
"6345-FZOQH","Male",40,"No","Yes",0,91011
"6345-HOVES","Male",59,"No","No",0,93402
"6345-ULYRW","Male",68,"Yes","Yes",0,92651
"6347-DCUIK","Male",28,"No","No",0,90043
"6348-SNFUS","Male",30,"No","Yes",0,91344
"6349-JDHQP","Female",62,"No","No",0,93625
"6350-XFYGW","Male",80,"Yes","No",0,95536
"6351-SCJKT","Male",32,"No","No",0,95062
"6352-GIGGQ","Male",19,"No","No",0,92027
"6352-TWCAU","Female",32,"No","No",0,92130
"6353-BRMMA","Female",62,"No","Yes",3,94508
"6356-ELRKD","Female",29,"No","No",0,92270
"6357-JJPQT","Female",48,"No","No",0,91776
"6358-LYNGM","Male",26,"No","No",0,95338
"6360-SVNWV","Female",72,"Yes","No",0,93605
"6362-QHAFM","Male",53,"No","Yes",0,95825
"6365-HITVU","Female",24,"No","Yes",2,90670
"6365-MTGZX","Male",44,"No","No",0,91206
"6366-XIVKZ","Female",40,"No","Yes",3,95122
"6366-ZGQGL","Male",60,"No","No",0,91766
"6368-NWMCE","Female",61,"No","No",0,95340
"6368-TZZDT","Male",62,"No","Yes",2,95687
"6369-MCAKO","Female",50,"No","Yes",1,91755
"6370-ZVHDV","Female",52,"No","Yes",0,93427
"6371-NZYEG","Male",38,"No","Yes",0,90814
"6372-RFVNS","Female",55,"No","Yes",0,92870
"6374-AFWOX","Male",23,"No","Yes",0,90815
"6374-NTQLP","Male",67,"Yes","Yes",2,96091
"6376-GAHQE","Male",48,"No","No",0,95714
"6377-KSLXC","Male",31,"No","No",0,95628
"6377-WHAOX","Female",48,"No","Yes",0,95445
"6379-RXJRQ","Male",42,"No","Yes",0,95358
"6380-ARCEH","Male",19,"No","No",0,90304
"6383-ZTSIW","Female",77,"Yes","Yes",0,95322
"6384-VMJHP","Female",23,"No","No",0,94511
"6386-SZZKH","Female",38,"No","Yes",0,92126
"6388-TABGU","Male",48,"No","No",0,90011
"6390-DSAZX","Female",21,"No","No",0,92122
"6393-WRYZE","Female",35,"No","Yes",0,95526
"6394-HHHZM","Male",27,"No","No",0,95456
"6394-MFYNG","Female",20,"No","No",0,92075
"6397-JNZZG","Female",70,"Yes","Yes",0,96006
"6400-BWQKW","Female",51,"No","No",0,94402
"6402-EJMWF","Male",33,"No","No",0,92583
"6402-SSEJG","Female",31,"No","No",0,95005
"6402-ZFPPI","Female",75,"Yes","No",0,95628
"6407-GSJNL","Female",56,"No","No",0,92337
"6407-UTSLV","Female",76,"Yes","No",0,90222
"6408-OTUBZ","Female",44,"No","No",0,91208
"6408-WHTEF","Male",45,"No","Yes",2,93563
"6410-LEFEN","Female",38,"No","No",0,92108
"6413-XKKPU","Male",54,"No","Yes",0,96125
"6416-JNVRK","Female",50,"No","No",0,90248
"6416-TVAIH","Male",39,"No","Yes",0,94127
"6416-YJTTB","Male",20,"No","No",0,95936
"6418-HNFED","Male",33,"No","Yes",0,92648
"6418-PIQSP","Female",49,"No","Yes",0,92570
"6419-ZTTLE","Male",69,"Yes","Yes",0,94599
"6421-SZVEM","Female",30,"No","Yes",1,90745
"6424-ELEYH","Female",39,"No","Yes",0,93243
"6425-JWTDV","Male",43,"No","Yes",0,93516
"6425-YQLLO","Female",68,"Yes","Yes",0,94564
"6427-FEFIG","Female",63,"No","Yes",3,94080
"6429-SHBCB","Male",54,"No","No",0,95955
"6432-TWQLB","Male",51,"No","Yes",0,91770
"6434-TTGJP","Male",49,"No","Yes",2,95441
"6435-SRWBJ","Female",21,"No","No",0,90068
"6435-VWCCY","Male",71,"Yes","Yes",0,92368
"6437-UDQJM","Female",72,"Yes","Yes",0,90023
"6437-UKHMV","Female",31,"No","No",0,92557
"6439-GTPCA","Female",29,"No","No",0,92129
"6439-LAJXL","Male",47,"No","Yes",0,95721
"6439-PKTRR","Female",50,"No","Yes",2,92121
"6440-DKQGE","Male",52,"No","No",0,90746
"6445-TNRXS","Male",61,"No","Yes",1,94805
"6447-EGDIV","Female",23,"No","No",0,90401
"6447-GORXK","Male",20,"No","No",3,92128
"6457-GIRWB","Male",57,"No","No",0,92008
"6457-USBER","Male",34,"No","No",0,92121
"6458-CYIDZ","Female",72,"Yes","No",0,95410
"6461-PPAXN","Female",20,"No","Yes",0,94559
"6461-SZMCV","Female",46,"No","Yes",0,94925
"6463-HHXJR","Female",61,"No","Yes",2,93244
"6463-MVYRY","Female",67,"Yes","No",0,94301
"6464-KEXXH","Male",55,"No","No",0,93015
"6465-GSRCL","Female",19,"No","No",2,95669
"6467-CHFZW","Male",61,"No","Yes",1,90028
"6469-MRVET","Male",32,"No","Yes",0,91401
"6469-QJKZW","Female",35,"No","Yes",0,93420
"6473-ULUHT","Male",22,"No","Yes",2,92126
"6474-FVJLC","Male",61,"No","No",0,91423
"6475-VHUIZ","Female",47,"No","Yes",0,95554
"6476-EPYZR","Male",57,"No","Yes",1,93669
"6476-YHMGA","Female",63,"No","Yes",1,93512
"6478-HRRCZ","Male",47,"No","Yes",0,95978
"6479-OAUSD","Male",41,"No","No",0,95245
"6479-SZPLM","Male",26,"No","Yes",2,92805
"6479-VDGRK","Female",46,"No","Yes",1,92007
"6480-YAGIY","Male",57,"No","No",0,94117
"6481-ESCNL","Female",33,"No","No",0,94517
"6481-LXPWL","Male",61,"No","Yes",1,94306
"6481-OGDOO","Male",31,"No","Yes",0,92129
"6483-OATDN","Male",47,"No","Yes",1,91016
"6484-LATFU","Male",20,"No","No",0,95236
"6485-QXWWE","Female",51,"No","No",3,96071
"6486-LHTMA","Female",67,"Yes","Yes",0,93505
"6490-FGZAT","Male",33,"No","No",0,93267
"6496-JDSSB","Female",24,"No","No",0,91377
"6496-SLWHQ","Male",68,"Yes","No",0,94556
"6497-TILVL","Female",20,"No","Yes",2,90638
"6500-JVEGC","Male",56,"No","No",0,90715
"6502-HCJTI","Male",78,"Yes","Yes",0,90712
"6502-KUGLL","Female",29,"No","Yes",2,91732
"6502-MJQAE","Male",27,"No","No",0,92027
"6504-VBLFL","Male",38,"No","Yes",0,96119
"6505-OZNPG","Female",21,"No","No",0,95412
"6506-EYCNH","Female",27,"No","Yes",3,91763
"6507-DTJZV","Male",50,"No","No",1,92007
"6507-ZJSUR","Male",76,"Yes","Yes",0,95410
"6508-NJYRO","Male",36,"No","Yes",0,92009
"6509-TSGWN","Female",42,"No","Yes",2,92028
"6510-UPNKS","Female",21,"No","No",0,95715
"6513-EECDB","Male",75,"Yes","Yes",0,94114
"6516-NKQBO","Male",28,"No","Yes",0,92882
"6518-KZXCB","Male",61,"No","No",0,96016
"6518-LGAOV","Female",60,"No","Yes",0,92121
"6518-PPLMZ","Male",38,"No","Yes",3,96106
"6519-CFDBX","Female",31,"No","No",0,90505
"6519-ZHPXP","Female",51,"No","Yes",2,95824
"6521-YYTYI","Male",59,"No","No",0,95463
"6522-OIQSX","Female",60,"No","Yes",3,95701
"6522-YRBXD","Male",68,"Yes","Yes",0,92802
"6527-PZFPV","Male",19,"No","Yes",2,90023
"6532-YLWSI","Female",25,"No","Yes",0,95934
"6537-OTKMY","Male",52,"No","No",0,95428
"6537-QLGEX","Female",34,"No","No",0,93546
"6538-POCHL","Male",59,"No","No",0,92561
"6542-LWGXJ","Male",46,"No","Yes",0,93256
"6543-CPZMK","Male",32,"No","Yes",0,93001
"6543-JXSOO","Female",30,"No","Yes",0,95930
"6543-XRMYR","Female",73,"Yes","No",0,95209
"6546-OPBBH","Male",40,"No","Yes",3,92704
"6549-BTYPG","Female",19,"No","Yes",0,95472
"6549-NNDYT","Female",59,"No","No",0,93720
"6549-YMFAW","Male",70,"Yes","Yes",0,93441
"6551-GNYDG","Female",33,"No","Yes",1,90808
"6551-VLJMV","Male",44,"No","Yes",0,92543
"6551-ZCOTS","Male",73,"Yes","No",0,90503
"6556-DBKZF","Female",38,"No","Yes",1,91915
"6557-BZXLQ","Male",66,"Yes","No",0,92230
"6559-ILWKJ","Male",44,"No","Yes",0,93722
"6559-PDZLR","Male",26,"No","No",0,92239
"6559-RAKOZ","Male",61,"No","Yes",1,93646
"6563-VNPMN","Female",80,"Yes","No",0,91342
"6563-VRERX","Male",63,"No","Yes",0,92121
"6567-HOOPW","Female",69,"Yes","No",0,95630
"6568-POCUI","Female",51,"No","Yes",0,95981
"6569-KTMDU","Female",28,"No","No",0,95826
"6572-ADKRS","Female",19,"No","No",0,90040
"6574-MCOEH","Female",47,"No","Yes",2,92026
"6575-SUVOI","Female",65,"Yes","Yes",0,90062
"6576-FBXOJ","Male",29,"No","Yes",0,95991
"6578-KRMAW","Male",22,"No","No",0,95365
"6579-JPICP","Male",31,"No","No",0,92505
"6581-NQCBA","Female",36,"No","Yes",0,95369
"6582-OIVSP","Female",25,"No","No",0,91203
"6582-PLFUU","Male",40,"No","Yes",1,96104
"6583-KQJLK","Female",66,"Yes","Yes",0,95735
"6583-QGCSI","Female",79,"Yes","Yes",0,92210
"6583-SZVGP","Male",59,"No","No",0,92203
"6584-VQMYT","Male",19,"No","No",2,95138
"6585-WCEWR","Male",24,"No","Yes",1,93728
"6586-MYGKD","Male",46,"No","Yes",0,92662
"6586-PSJOX","Male",62,"No","No",2,93219
"6591-QGOYB","Male",29,"No","No",0,90743
"6595-COKXZ","Female",63,"No","No",0,95669
"6595-YGXIT","Male",71,"Yes","No",0,95006
"6598-KELSS","Male",40,"No","No",3,92108
"6598-RFFVI","Male",56,"No","No",0,92405
"6599-CEBNN","Female",63,"No","No",0,92122
"6599-GZWCM","Female",39,"No","No",0,95129
"6599-RCLCJ","Male",54,"No","Yes",0,92028
"6599-SFQVE","Female",27,"No","No",0,95051
"6603-QWSPR","Female",20,"No","No",0,95632
"6603-YRDCJ","Male",19,"No","Yes",0,94124
"6608-QQLVK","Male",35,"No","No",0,95914
"6609-MXJHJ","Female",39,"No","Yes",2,90808
"6614-FHDBO","Male",49,"No","No",0,91701
"6614-VBEGU","Female",23,"No","Yes",0,92354
"6614-YOLAC","Female",31,"No","Yes",0,94602
"6614-YWYSC","Male",68,"Yes","Yes",0,93666
"6615-NGGZJ","Male",56,"No","No",0,93427
"6615-ZGEDR","Male",42,"No","No",0,95567
"6616-AALSR","Female",23,"No","Yes",1,95610
"6617-WLBQC","Female",51,"No","Yes",3,90212
"6618-RYATB","Female",56,"No","No",0,91605
"6619-RPLQZ","Female",24,"No","Yes",1,93529
"6620-HVDUJ","Male",50,"No","No",0,93701
"6620-JDYNW","Female",64,"No","No",0,95585
"6621-NRZAK","Female",40,"No","Yes",2,95140
"6621-YOBKI","Male",46,"No","No",0,93450
"6624-JDRDS","Female",22,"No","No",0,93620
"6625-FLENO","Male",31,"No","Yes",0,90002
"6625-IUTTT","Male",29,"No","No",0,94536
"6625-UTXEW","Female",26,"No","Yes",0,95437
"6627-CFOSN","Female",54,"No","No",0,93637
"6629-CZTTH","Male",62,"No","No",0,92865
"6629-LADHQ","Female",42,"No","No",0,93109
"6630-UJZMY","Female",73,"Yes","Yes",0,94306
"6631-HMANX","Male",39,"No","Yes",0,95451
"6633-MPWBS","Male",47,"No","No",0,95776
"6633-SYEUS","Female",23,"No","No",0,92127
"6635-CPNUN","Male",25,"No","Yes",0,92553
"6635-MYYYZ","Female",59,"No","No",0,96091
"6637-KYRCV","Female",22,"No","Yes",1,91744
"6641-XRPSU","Female",61,"No","No",0,94580
"6645-MXQJT","Male",40,"No","Yes",1,95228
"6646-JPPHA","Female",76,"Yes","No",0,92832
"6646-QVXLR","Male",77,"Yes","Yes",0,94558
"6646-VRFOL","Male",74,"Yes","Yes",0,94939
"6647-ZEDXT","Female",19,"No","No",0,93455
"6648-INWPS","Male",30,"No","Yes",3,92410
"6650-BWFRT","Female",43,"No","Yes",0,93428
"6650-VJONK","Male",54,"No","No",0,90746
"6651-AZVTJ","Male",27,"No","Yes",0,91768
"6651-RLGGM","Male",54,"No","Yes",2,95632
"6652-YFFJO","Female",42,"No","No",0,95379
"6653-CBBOM","Female",57,"No","No",0,90221
"6654-QGBZZ","Female",21,"No","No",0,95959
"6655-LHBYW","Male",46,"No","No",0,91741
"6656-GULJQ","Male",25,"No","Yes",2,95715
"6656-JWRQX","Female",60,"No","No",0,92124
"6661-EIPZC","Female",38,"No","Yes",1,92313
"6661-HBGWL","Female",69,"Yes","No",0,96063
"6663-JOCQO","Male",55,"No","Yes",0,93280
"6664-FPDAC","Female",77,"Yes","No",0,92115
"6668-CNMFP","Female",24,"No","Yes",3,91307
"6670-MFRPK","Male",53,"No","Yes",1,93210
"6671-NGWON","Female",43,"No","No",0,94929
"6674-KVJHG","Female",50,"No","No",0,92352
"6680-NENYN","Female",24,"No","No",0,92122
"6680-WKXRZ","Female",32,"No","No",0,94509
"6681-ZSEXG","Male",34,"No","Yes",0,95742
"6682-QJDGB","Male",20,"No","No",1,92109
"6682-VCIXC","Female",61,"No","Yes",0,95552
"6683-VLCTZ","Male",73,"Yes","No",0,92129
"6685-GBWJZ","Male",59,"No","Yes",0,90015
"6685-XSHHU","Male",45,"No","Yes",2,95328
"6686-YPGHK","Male",65,"Yes","No",0,90808
"6688-UZPWD","Female",36,"No","Yes",0,92262
"6689-KXGBO","Female",36,"No","No",0,93401
"6689-TCZHQ","Female",70,"Yes","No",0,91711
"6689-VRRTK","Female",71,"Yes","No",0,93010
"6691-CCIHA","Female",46,"No","Yes",0,92252
"6692-UDPJC","Female",61,"No","Yes",1,91733
"6692-YQHXC","Male",43,"No","No",0,95842
"6693-DJWTY","Female",46,"No","No",3,90304
"6693-FRIRW","Male",61,"No","No",0,92661
"6695-AMZUF","Female",31,"No","Yes",0,95219
"6695-FRVEC","Male",60,"No","Yes",0,91506
"6696-YDAYZ","Male",30,"No","Yes",2,91759
"6698-OXETB","Male",60,"No","No",0,92252
"6701-DHKWQ","Female",38,"No","Yes",0,91020
"6701-YVNQG","Male",63,"No","Yes",0,92553
"6702-OHFWR","Male",75,"Yes","No",0,91335
"6704-UTUKK","Male",43,"No","Yes",0,93221
"6705-LNMDD","Male",38,"No","No",0,92154
"6705-LXORM","Female",79,"Yes","Yes",0,92570
"6710-HSJRD","Male",48,"No","Yes",0,92657
"6711-FLDFB","Female",62,"No","No",0,95305
"6711-VTNRE","Female",42,"No","No",0,93668
"6712-OAWRH","Female",79,"Yes","No",0,92408
"6713-OKOMC","Female",42,"No","No",0,90008
"6715-OFDBP","Male",52,"No","No",0,94304
"6718-BDGHG","Female",64,"No","Yes",0,95717
"6719-FGEDO","Female",27,"No","Yes",0,90606
"6719-OXYBR","Male",41,"No","No",0,93505
"6723-CEGQI","Female",33,"No","No",2,95524
"6723-WSNTY","Female",73,"Yes","Yes",0,92014
"6725-TPKJO","Male",28,"No","No",0,95430
"6726-NNFWD","Female",74,"Yes","Yes",0,92562
"6726-WEXXK","Male",72,"Yes","Yes",0,95537
"6727-IOTLZ","Male",48,"No","Yes",0,91101
"6728-CZFEI","Female",28,"No","No",0,95819
"6728-DKUCO","Female",25,"No","Yes",0,90405
"6728-VOIFY","Female",20,"No","Yes",0,96073
"6728-WYQBC","Male",52,"No","No",0,92027
"6729-FZWSY","Male",45,"No","No",0,95946
"6729-GDNGC","Female",71,"Yes","No",0,95488
"6732-FZUGP","Female",30,"No","No",0,94705
"6732-VAILE","Male",33,"No","Yes",0,91763
"6733-LRIZX","Male",42,"No","No",0,94923
"6734-CKRSM","Female",38,"No","No",0,95978
"6734-FQAJX","Male",65,"Yes","No",0,95684
"6734-GMPVK","Male",34,"No","No",0,93454
"6734-JDTTV","Male",55,"No","Yes",1,96059
"6734-PSBAW","Male",46,"No","Yes",0,90670
"6736-DHUQI","Female",64,"No","Yes",3,94930
"6738-ISCBM","Male",55,"No","No",0,91324
"6741-EGCBI","Male",69,"Yes","No",0,91745
"6741-QRLUP","Female",50,"No","No",0,94950
"6743-HHQPF","Male",26,"No","Yes",0,95607
"6745-JEFZB","Male",64,"No","Yes",0,92019
"6746-WAUWT","Male",62,"No","No",0,95368
"6749-UTDVX","Male",64,"No","No",0,95919
"6752-APNJL","Male",30,"No","Yes",1,93286
"6754-LZUKA","Male",29,"No","Yes",0,92027
"6754-WKSHP","Male",61,"No","No",2,94005
"6762-NSODU","Female",46,"No","Yes",3,90015
"6762-QVYJO","Female",25,"No","Yes",3,93510
"6765-MBQNU","Female",56,"No","Yes",0,95559
"6766-HFKLA","Female",60,"No","Yes",0,95421
"6769-DCQLI","Male",21,"No","No",0,94567
"6769-DYBQN","Male",77,"Yes","No",0,95422
"6770-UAYGJ","Female",23,"No","Yes",2,93243
"6770-XUAGN","Female",30,"No","Yes",0,91605
"6771-XWBDM","Female",47,"No","Yes",0,92282
"6772-KSATR","Male",31,"No","No",0,96110
"6772-WFQRD","Male",58,"No","No",3,96017
"6773-LQTVT","Female",67,"Yes","Yes",1,90803
"6776-TLWOI","Male",29,"No","No",0,95334
"6777-TGHTM","Female",44,"No","No",0,94122
"6778-EICRF","Male",57,"No","Yes",1,96106
"6778-JFCMK","Male",28,"No","No",0,91405
"6778-YSNIH","Female",63,"No","No",0,92501
"6784-XYJAE","Female",38,"No","No",0,92310
"6786-OBWQR","Female",20,"No","Yes",2,93444
"6789-HJBWG","Female",20,"No","No",0,95334
"6791-YBNAK","Male",26,"No","Yes",2,95337
"6794-HKIAJ","Male",44,"No","No",0,90278
"6797-LNAQX","Male",34,"No","Yes",0,92064
"6797-UCJHZ","Female",74,"Yes","Yes",0,93065
"6804-GDMOI","Female",39,"No","No",0,92823
"6806-YDEUL","Female",67,"Yes","No",0,95817
"6807-SIWJI","Male",47,"No","No",0,95321
"6810-VCAEX","Female",57,"No","No",0,90064
"6813-GZQCG","Female",21,"No","Yes",1,96121
"6814-ZPWFQ","Male",67,"Yes","No",0,91350
"6815-ABQFQ","Male",53,"No","Yes",0,92676
"6817-WTYHE","Male",56,"No","No",0,96039
"6818-DJXAA","Female",43,"No","No",3,96101
"6818-WOBHJ","Female",70,"Yes","Yes",0,95439
"6821-BUXUX","Female",28,"No","No",0,92592
"6821-JPCDC","Female",29,"No","Yes",0,94552
"6823-SIDFQ","Male",58,"No","No",0,92267
"6825-UYPFK","Female",47,"No","No",0,92586
"6827-IEAUQ","Female",46,"No","Yes",0,90035
"6828-HMKWP","Male",24,"No","Yes",1,94710
"6833-JMZYP","Female",54,"No","No",0,92345
"6834-NXDCA","Female",30,"No","No",0,93665
"6837-BJYDQ","Male",42,"No","No",0,90744
"6837-HAEVO","Male",47,"No","Yes",2,92551
"6838-HVLXG","Female",26,"No","No",0,95328
"6838-YAUVY","Female",26,"No","No",0,94952
"6839-ITVZJ","Female",35,"No","Yes",0,90037
"6840-RESVB","Male",38,"No","Yes",2,92301
"6844-DZKRF","Male",61,"No","No",0,92604
"6845-RGTYS","Female",29,"No","Yes",0,92117
"6847-KJLTS","Female",72,"Yes","Yes",0,93225
"6848-HJTXY","Female",41,"No","Yes",0,91761
"6848-YLDFR","Male",54,"No","Yes",2,96035
"6849-OYAMU","Male",56,"No","Yes",0,92201
"6849-WLEYG","Male",43,"No","No",3,94608
"6851-WEFYX","Male",73,"Yes","Yes",0,91916
"6854-EXGSF","Female",37,"No","No",0,91759
"6855-VLGOS","Male",51,"No","Yes",1,95446
"6856-RAURS","Female",50,"No","No",0,95674
"6857-TKDJV","Male",60,"No","Yes",2,95981
"6857-VWJDT","Female",45,"No","No",0,95060
"6859-QNXIQ","Female",43,"No","Yes",5,92626
"6859-RKMZJ","Male",38,"No","Yes",0,94589
"6860-YRJZP","Male",66,"Yes","No",0,95820
"6861-OKBCE","Female",62,"No","No",3,90740
"6861-XWTWQ","Male",71,"Yes","Yes",0,94559
"6862-CQUMB","Male",28,"No","No",0,92126
"6865-JZNKO","Female",25,"No","No",0,90027
"6867-ACCZI","Female",34,"No","Yes",3,94511
"6869-FGJJC","Male",50,"No","No",0,96034
"6870-ECSHE","Female",23,"No","No",0,92586
"6870-ZWMNX","Male",55,"No","Yes",0,95227
"6872-HXFNF","Female",27,"No","Yes",0,92606
"6873-UDNLD","Male",28,"No","No",0,94612
"6874-SGLHU","Male",44,"No","No",0,95121
"6876-ADESB","Male",22,"No","No",2,96027
"6877-LGWXO","Male",66,"Yes","Yes",0,94588
"6877-TJMBR","Male",21,"No","Yes",0,94563
"6878-GGDWG","Female",57,"No","Yes",0,92101
"6885-PKOAM","Female",59,"No","Yes",0,92069
"6888-SBYAI","Male",56,"No","No",0,94583
"6890-PFRQX","Male",56,"No","No",0,95819
"6891-JPYFF","Female",57,"No","Yes",3,95121
"6892-BOGQE","Female",44,"No","Yes",0,90601
"6892-EZDTG","Female",55,"No","Yes",0,96143
"6892-XPFPU","Male",70,"Yes","Yes",0,91107
"6893-ODYYE","Male",34,"No","No",0,95245
"6894-LFHLY","Male",79,"Yes","No",0,92027
"6896-SRVYQ","Male",69,"Yes","No",0,95709
"6897-RWMUB","Male",23,"No","Yes",2,91710
"6897-UUBNU","Male",39,"No","No",0,91602
"6898-MDLZW","Male",53,"No","No",0,95525
"6898-RBTLU","Female",47,"No","Yes",1,90602
"6899-PPEEA","Female",66,"Yes","No",0,94590
"6900-PXRMS","Male",72,"Yes","Yes",0,91978
"6900-RBKER","Male",32,"No","No",0,95120
"6901-GOGZG","Male",28,"No","No",1,93532
"6904-JLBGY","Female",78,"Yes","No",0,93905
"6905-NIQIN","Male",26,"No","No",0,92122
"6906-ANDWJ","Male",39,"No","Yes",0,96092
"6906-MPARY","Male",30,"No","No",0,90277
"6907-CQGPN","Male",40,"No","No",0,94612
"6907-FLBER","Male",62,"No","No",0,91505
"6907-NZZIJ","Female",54,"No","No",0,90402
"6908-VVYHM","Male",52,"No","Yes",0,91104
"6910-HADCM","Female",63,"No","No",0,90808
"6916-HIJSE","Female",57,"No","No",0,93725
"6917-FIJHC","Female",60,"No","Yes",0,95334
"6917-IAYHD","Male",44,"No","No",1,94020
"6917-YACBP","Female",80,"Yes","No",0,92027
"6918-UMQCG","Female",25,"No","No",0,92869
"6919-ELBGL","Male",75,"Yes","Yes",0,93513
"6921-OZMFH","Male",38,"No","Yes",1,95051
"6922-NCEDI","Male",38,"No","No",0,92627
"6923-AQONU","Male",32,"No","Yes",1,90046
"6923-EFPNL","Male",39,"No","No",0,92676
"6923-JHPMP","Female",35,"No","No",0,93465
"6924-TDGMT","Male",34,"No","Yes",0,96076
"6925-BAYGL","Female",79,"Yes","Yes",0,90303
"6927-WTFIV","Male",78,"Yes","No",0,94061
"6928-ONTRW","Female",53,"No","Yes",1,90201
"6933-FHBZC","Female",30,"No","No",0,92551
"6933-VLYFX","Male",64,"No","Yes",2,94002
"6937-GCDGQ","Male",59,"No","Yes",1,95255
"6941-KXRRV","Female",65,"Yes","Yes",0,96023
"6941-PMGEP","Female",26,"No","No",0,94945
"6942-LBFDP","Female",30,"No","No",0,93308
"6946-LMSQS","Male",80,"Yes","Yes",0,92592
"6950-TWMYB","Male",31,"No","Yes",8,90404
"6952-OMNWB","Male",75,"Yes","Yes",0,93432
"6953-PBDIN","Male",50,"No","Yes",0,96112
"6954-OOYZZ","Male",41,"No","Yes",0,90006
"6956-SMUCM","Female",29,"No","No",0,95553
"6959-GQEGV","Male",61,"No","No",0,91303
"6959-UWKHF","Male",47,"No","No",0,93201
"6960-HVYXR","Female",20,"No","No",0,95673
"6961-MJKBO","Male",27,"No","No",0,90057
"6961-VCPMC","Male",71,"Yes","Yes",0,92258
"6963-EZQEE","Male",69,"Yes","Yes",0,95345
"6963-KQYQB","Female",24,"No","Yes",2,94044
"6967-PEJLL","Male",23,"No","Yes",2,92129
"6967-QIQRV","Male",23,"No","Yes",1,92692
"6968-GMKPR","Female",39,"No","No",0,96033
"6968-MHOMU","Male",53,"No","Yes",0,95970
"6968-URWQU","Male",50,"No","Yes",0,92374
"6969-MVBAI","Female",66,"Yes","No",0,96108
"6972-SNKKW","Female",60,"No","No",0,96020
"6974-DAFLI","Female",54,"No","Yes",0,93312
"6976-BWGLQ","Female",64,"No","Yes",3,91766
"6979-TNDEU","Female",42,"No","No",0,95841
"6979-ZNSFF","Female",48,"No","No",0,95726
"6980-CDGFC","Female",57,"No","Yes",0,95003
"6980-IMXXE","Female",28,"No","Yes",2,95355
"6981-TDRFT","Male",25,"No","Yes",1,95372
"6982-SSHFK","Male",45,"No","No",0,93703
"6982-UQZLY","Female",80,"Yes","Yes",0,93440
"6985-HAYWX","Female",50,"No","Yes",0,95326
"6986-IJDHX","Male",29,"No","Yes",0,92648
"6986-IXNDM","Male",47,"No","No",0,93271
"6987-XQSJT","Female",68,"Yes","No",0,95525
"6988-CJEYV","Male",56,"No","No",0,95313
"6990-YNRIO","Male",53,"No","Yes",0,91301
"6992-TKNYO","Male",34,"No","Yes",0,94804
"6993-OHLXR","Female",26,"No","No",0,94596
"6993-YCOBK","Male",48,"No","Yes",3,91352
"6993-YGFJV","Male",29,"No","Yes",0,93430
"6994-FGRHH","Male",37,"No","Yes",3,95722
"6994-KERXL","Male",51,"No","No",0,90704
"6994-ORCWG","Female",33,"No","No",0,95257
"6996-KNSML","Female",26,"No","No",0,94931
"6997-UVGOX","Male",35,"No","Yes",3,94706
"6999-CHVCF","Male",40,"No","No",0,91723
"7000-WCEVQ","Female",67,"Yes","No",0,92397
"7005-CCBKV","Male",53,"No","No",0,95686
"7005-CYUIL","Female",78,"Yes","Yes",0,95454
"7008-LZVOZ","Male",59,"No","Yes",3,93256
"7009-LGECI","Female",24,"No","No",0,91361
"7009-PCARS","Male",53,"No","No",2,95215
"7010-BRBUU","Male",48,"No","Yes",1,91364
"7010-ZMVBF","Female",39,"No","Yes",2,92274
"7011-CVEUC","Male",51,"No","Yes",0,91911
"7013-PSXHK","Female",41,"No","No",0,94938
"7014-ZZXAW","Female",30,"No","Yes",0,91763
"7016-BPGEU","Female",53,"No","No",0,96025
"7016-NVRIC","Male",73,"Yes","Yes",0,93925
"7017-VFHAY","Female",42,"No","Yes",1,91740
"7017-VFULY","Female",38,"No","Yes",0,91311
"7018-FPXHH","Male",45,"No","Yes",2,96014
"7018-WBJNK","Male",55,"No","No",3,91340
"7020-OZKXZ","Female",65,"Yes","No",0,92084
"7021-XSNYE","Male",46,"No","Yes",2,93535
"7024-OHCCK","Female",77,"Yes","No",0,95681
"7025-IWFHT","Male",62,"No","No",0,91784
"7025-WCBNE","Male",74,"Yes","No",0,92705
"7026-YMSBE","Male",62,"No","No",0,94704
"7028-DVOIQ","Male",71,"Yes","No",0,94512
"7029-IJEJK","Female",52,"No","No",0,90059
"7029-RPUAV","Male",74,"Yes","Yes",0,95030
"7030-FZTFM","Male",31,"No","Yes",1,93926
"7030-NJVDP","Male",36,"No","Yes",0,94964
"7032-LMBHI","Female",42,"No","No",0,92225
"7033-CLAMM","Female",60,"No","Yes",2,95568
"7036-TYDEC","Female",44,"No","No",0,92673
"7036-ZZKBD","Male",56,"No","Yes",0,95648
"7037-MTYVW","Male",26,"No","Yes",2,95133
"7041-TXQJH","Female",64,"No","No",0,95944
"7044-YAACC","Male",70,"Yes","Yes",0,94559
"7047-FWEYA","Female",41,"No","Yes",0,90731
