"customer_id","status","churn_label","churn_category","churn_reason"
"6161-UUUTA","Churned","Yes","Price","Price too high"
"6164-HAQTX","Stayed","No","",""
"6164-HXUGH","Stayed","No","",""
"6166-ILMNY","Churned","Yes","Competitor","Competitor had better devices"
"6166-YIPFO","Stayed","No","",""
"6168-WFVVF","Churned","Yes","Competitor","Competitor made better offer"
"6168-YBYNP","Stayed","No","",""
"6169-PGNCD","Stayed","No","",""
"6169-PPETC","Stayed","No","",""
"6171-ZTVYB","Stayed","No","",""
"6172-FECYY","Churned","Yes","Competitor","Competitor offered more data"
"6173-GOLSU","Stayed","No","",""
"6173-ITPWD","Churned","Yes","Dissatisfaction","Product dissatisfaction"
"6174-NRBTZ","Stayed","No","",""
"6175-IRFIT","Stayed","No","",""
"6176-YJWAS","Stayed","No","",""
"6177-PEVRA","Stayed","No","",""
"6178-KFNHS","Churned","Yes","Competitor","Competitor offered higher download speeds"
"6179-GJPSO","Churned","Yes","Competitor","Competitor made better offer"
"6180-YBIQI","Stayed","No","",""
"6181-AXXYF","Stayed","No","",""
"6184-DYUOB","Joined","No","",""
"6185-TASNN","Joined","No","",""
"6188-UXBBR","Stayed","No","",""
"6194-HBGQN","Stayed","No","",""
"6195-MELTI","Stayed","No","",""
"6196-HBOBZ","Stayed","No","",""
"6198-PNNSZ","Stayed","No","",""
"6198-RTPMF","Stayed","No","",""
"6198-ZFIOJ","Stayed","No","",""
"6199-IPCAO","Stayed","No","",""
"6199-IWKGC","Stayed","No","",""
"6202-DYYFX","Stayed","No","",""
"6202-JVYEU","Stayed","No","",""
"6203-HBZPA","Stayed","No","",""
"6204-IEUXJ","Churned","Yes","Attitude","Attitude of service provider"
"6207-WIOLX","Churned","Yes","Attitude","Attitude of support person"
"6210-KBBPI","Churned","Yes","Competitor","Competitor had better devices"
"6211-WHMYA","Stayed","No","",""
"6211-WWLTF","Stayed","No","",""
"6212-ATMLK","Stayed","No","",""
"6214-EDAKZ","Churned","Yes","Dissatisfaction","Service dissatisfaction"
"6215-NQCPY","Stayed","No","",""
"6217-KDYWC","Stayed","No","",""
"6217-TOWGS","Stayed","No","",""
"6218-KNUBD","Stayed","No","",""
"6221-AVQYL","Churned","Yes","Price","Price too high"
"6223-DHJGV","Stayed","No","",""
"6227-FBDXH","Stayed","No","",""
"6227-HWPWX","Churned","Yes","Competitor","Competitor had better devices"
"6229-LSCKB","Stayed","No","",""
"6229-UOLQL","Stayed","No","",""
"6230-BSUXY","Churned","Yes","Dissatisfaction","Network reliability"
"6231-WFGFH","Stayed","No","",""
"6233-HXJMX","Stayed","No","",""
"6234-PFPXL","Stayed","No","",""
"6234-RAAPL","Stayed","No","",""
"6235-VDHOM","Churned","Yes","Dissatisfaction","Limited range of services"
"6240-EURKS","Churned","Yes","Competitor","Competitor offered more data"
"6242-FEGFD","Stayed","No","",""
"6242-MBHPK","Stayed","No","",""
"6242-SGYTS","Stayed","No","",""
"6243-OZGFH","Stayed","No","",""
"6244-BESBM","Stayed","No","",""
"6248-BSHKG","Stayed","No","",""
"6248-TKCQV","Stayed","No","",""
"6250-CGGUN","Stayed","No","",""
"6252-DFGTK","Stayed","No","",""
"6253-GNHWH","Stayed","No","",""
"6253-WRFHY","Stayed","No","",""
"6257-DTAYD","Stayed","No","",""
"6257-RJOHI","Stayed","No","",""
"6258-NGCNG","Stayed","No","",""
"6258-PVZWJ","Stayed","No","",""
"6259-WJQLC","Stayed","No","",""
"6260-ONULR","Joined","No","",""
"6260-XLACS","Stayed","No","",""
"6261-LHRTG","Stayed","No","",""
"6261-RCVNS","Churned","Yes","Price","Price too high"
"6265-FRMTQ","Stayed","No","",""
"6265-SXWBU","Stayed","No","",""
"6266-QHOJZ","Stayed","No","",""
"6267-DCFFZ","Stayed","No","",""
"6270-OMFIW","Churned","Yes","Attitude","Attitude of support person"
"6275-YDUVO","Churned","Yes","Attitude","Attitude of service provider"
"6278-FEPBZ","Stayed","No","",""
"6281-FKEWS","Stayed","No","",""
"6283-GITPX","Stayed","No","",""
"6284-AHOOQ","Churned","Yes","Other","Don't know"
"6284-KMNUF","Stayed","No","",""
"6285-FTQBF","Stayed","No","",""
"6286-SUUWT","Joined","No","",""
"6286-ZHAOK","Stayed","No","",""
"6288-CHQJB","Stayed","No","",""
"6288-LBEAR","Stayed","No","",""
"6289-CPNLD","Churned","Yes","Competitor","Competitor had better devices"
"6292-TOSSS","Stayed","No","",""
"6295-OSINB","Stayed","No","",""
"6296-DDOOR","Stayed","No","",""
"6297-NOOPG","Stayed","No","",""
"6298-QDFNH","Churned","Yes","Dissatisfaction","Product dissatisfaction"
"6300-BWMJX","Stayed","No","",""
"6302-JGYRJ","Churned","Yes","Dissatisfaction","Product dissatisfaction"
"6303-KFWSL","Stayed","No","",""
"6304-IJFSQ","Churned","","Other","Moved"
"6305-YLBMM","Churned","Yes","Attitude","Attitude of service provider"
"6308-CQRBU","Stayed","No","",""
"6311-UEUME","Churned","Yes","Price","Extra data charges"
"6313-GIDIT","Churned","Yes","Price","Price too high"
"6317-YPKDH","Churned","Yes","Competitor","Competitor had better devices"
"6319-IEJWJ","Churned","","Other","Moved"
"6319-QSUSR","Stayed","No","",""
"6322-HRPFA","Stayed","No","",""
"6322-PJJDJ","Stayed","No","",""
"6323-AYBRX","Churned","Yes","Price","Price too high"
"6326-MTTXK","Churned","Yes","Attitude","Attitude of service provider"
"6328-ZPBGN","Churned","Yes","Price","Extra data charges"
"6330-JKLPC","Churned","Yes","Dissatisfaction","Product dissatisfaction"
"6331-EWIEB","Churned","","Other","Moved"
"6331-LWDTQ","Churned","Yes","Dissatisfaction","Limited range of services"
"6332-FBZRI","Stayed","No","",""
"6333-YDVLT","Stayed","No","",""
"6338-AVWCY","Churned","Yes","Competitor","Competitor made better offer"
"6339-DKLMK","Stayed","No","",""
"6339-RZCBJ","Stayed","No","",""
"6339-TBELP","Stayed","No","",""
"6339-YPSAH","Stayed","No","",""
"6340-DACFT","Stayed","No","",""
"6341-AEVKX","Stayed","No","",""
"6341-JVQGF","Stayed","No","",""
"6344-SFJVH","Stayed","No","",""
"6345-FZOQH","Stayed","No","",""
"6345-HOVES","Stayed","No","",""
"6345-ULYRW","Churned","Yes","Competitor","Competitor made better offer"
"6347-DCUIK","Churned","Yes","Attitude","Attitude of support person"
"6348-SNFUS","Stayed","No","",""
"6349-JDHQP","Stayed","No","",""
"6350-XFYGW","Stayed","No","",""
"6351-SCJKT","Joined","No","",""
"6352-GIGGQ","Stayed","No","",""
"6352-TWCAU","Churned","Yes","Competitor","Competitor made better offer"
"6353-BRMMA","Stayed","No","",""
"6356-ELRKD","Churned","Yes","Other","Don't know"
"6357-JJPQT","Joined","No","",""
"6358-LYNGM","Churned","","Other","Moved"
"6360-SVNWV","Stayed","No","",""
"6362-QHAFM","Stayed","No","",""
"6365-HITVU","Stayed","No","",""
"6365-MTGZX","Churned","Yes","Competitor","Competitor had better devices"
"6366-XIVKZ","Stayed","No","",""
"6366-ZGQGL","Churned","Yes","Dissatisfaction","Service dissatisfaction"
"6368-NWMCE","Stayed","No","",""
"6368-TZZDT","Stayed","No","",""
"6369-MCAKO","Stayed","No","",""
"6370-ZVHDV","Stayed","No","",""
"6371-NZYEG","Stayed","No","",""
"6372-RFVNS","Churned","Yes","Attitude","Attitude of service provider"
"6374-AFWOX","Stayed","No","",""
"6374-NTQLP","Stayed","No","",""
"6376-GAHQE","Churned","Yes","Other","Don't know"
"6377-KSLXC","Stayed","No","",""
"6377-WHAOX","Stayed","No","",""
"6379-RXJRQ","Churned","Yes","Dissatisfaction","Network reliability"
"6380-ARCEH","Joined","No","",""
"6383-ZTSIW","Stayed","No","",""
"6384-VMJHP","Stayed","No","",""
"6386-SZZKH","Churned","Yes","Competitor","Competitor made better offer"
"6388-TABGU","Stayed","No","",""
"6390-DSAZX","Churned","Yes","Competitor","Competitor made better offer"
"6393-WRYZE","Churned","Yes","Other","Don't know"
"6394-HHHZM","Joined","No","",""
"6394-MFYNG","Churned","Yes","Attitude","Attitude of support person"
"6397-JNZZG","Churned","Yes","Competitor","Competitor had better devices"
"6400-BWQKW","Churned","Yes","Dissatisfaction","Network reliability"
"6402-EJMWF","Stayed","No","",""
"6402-SSEJG","Stayed","No","",""
"6402-ZFPPI","Churned","Yes","Price","Price too high"
"6407-GSJNL","Stayed","No","",""
"6407-UTSLV","Joined","No","",""
"6408-OTUBZ","Stayed","No","",""
"6408-WHTEF","Stayed","No","",""
"6410-LEFEN","Churned","Yes","Dissatisfaction","Product dissatisfaction"
"6413-XKKPU","Churned","Yes","Dissatisfaction","Service dissatisfaction"
"6416-JNVRK","Stayed","No","",""
"6416-TVAIH","Churned","Yes","Competitor","Competitor offered more data"
"6416-YJTTB","Stayed","No","",""
"6418-HNFED","Stayed","No","",""
"6418-PIQSP","Stayed","No","",""
"6419-ZTTLE","Stayed","No","",""
"6421-SZVEM","Stayed","No","",""
"6424-ELEYH","Churned","Yes","Competitor","Competitor had better devices"
"6425-JWTDV","Stayed","No","",""
"6425-YQLLO","Churned","Yes","Other","Don't know"
"6427-FEFIG","Stayed","No","",""
"6429-SHBCB","Stayed","No","",""
"6432-TWQLB","Churned","Yes","Dissatisfaction","Network reliability"
"6434-TTGJP","Stayed","No","",""
"6435-SRWBJ","Stayed","No","",""
"6435-VWCCY","Stayed","No","",""
"6437-UDQJM","Stayed","No","",""
"6437-UKHMV","Churned","Yes","Attitude","Attitude of support person"
"6439-GTPCA","Churned","Yes","Competitor","Competitor made better offer"
"6439-LAJXL","Stayed","No","",""
"6439-PKTRR","Stayed","No","",""
"6440-DKQGE","Stayed","No","",""
"6445-TNRXS","Stayed","No","",""
"6447-EGDIV","Stayed","No","",""
"6447-GORXK","Stayed","No","",""
"6457-GIRWB","Churned","Yes","Attitude","Attitude of service provider"
"6457-USBER","Churned","Yes","Competitor","Competitor made better offer"
"6458-CYIDZ","Stayed","No","",""
"6461-PPAXN","Stayed","No","",""
"6461-SZMCV","Stayed","No","",""
"6463-HHXJR","Stayed","No","",""
"6463-MVYRY","Stayed","No","",""
"6464-KEXXH","Stayed","No","",""
"6465-GSRCL","Stayed","No","",""
"6467-CHFZW","Churned","Yes","Competitor","Competitor had better devices"
"6469-MRVET","Joined","No","",""
"6469-QJKZW","Stayed","No","",""
"6473-ULUHT","Stayed","No","",""
"6474-FVJLC","Churned","Yes","Attitude","Attitude of support person"
"6475-VHUIZ","Stayed","No","",""
"6476-EPYZR","Stayed","No","",""
"6476-YHMGA","Stayed","No","",""
"6478-HRRCZ","Stayed","No","",""
"6479-OAUSD","Stayed","No","",""
"6479-SZPLM","Stayed","No","",""
"6479-VDGRK","Stayed","No","",""
"6480-YAGIY","Stayed","No","",""
"6481-ESCNL","Stayed","No","",""
"6481-LXPWL","Stayed","No","",""
"6481-OGDOO","Churned","Yes","Competitor","Competitor made better offer"
"6483-OATDN","Stayed","No","",""
"6484-LATFU","Stayed","No","",""
"6485-QXWWE","Stayed","No","",""
"6486-LHTMA","Stayed","No","",""
"6490-FGZAT","Stayed","No","",""
"6496-JDSSB","Stayed","No","",""
"6496-SLWHQ","Churned","Yes","Attitude","Attitude of support person"
"6497-TILVL","Stayed","No","",""
"6500-JVEGC","Stayed","No","",""
"6502-HCJTI","Churned","Yes","Attitude","Attitude of service provider"
"6502-KUGLL","Stayed","No","",""
"6502-MJQAE","Churned","Yes","Competitor","Competitor made better offer"
"6504-VBLFL","Stayed","No","",""
"6505-OZNPG","Stayed","No","",""
"6506-EYCNH","Stayed","No","",""
"6507-DTJZV","Stayed","No","",""
"6507-ZJSUR","Stayed","No","",""
"6508-NJYRO","Stayed","No","",""
"6509-TSGWN","Stayed","No","",""
"6510-UPNKS","Stayed","No","",""
"6513-EECDB","Churned","Yes","Price","Price too high"
"6516-NKQBO","Stayed","No","",""
"6518-KZXCB","Stayed","No","",""
"6518-LGAOV","Churned","Yes","Other","Don't know"
"6518-PPLMZ","Stayed","No","",""
"6519-CFDBX","Joined","No","",""
"6519-ZHPXP","Stayed","No","",""
"6521-YYTYI","Churned","","Other","Moved"
"6522-OIQSX","Stayed","No","",""
"6522-YRBXD","Stayed","No","",""
"6527-PZFPV","Stayed","No","",""
"6532-YLWSI","Churned","Yes","Price","Price too high"
"6537-OTKMY","Stayed","No","",""
"6537-QLGEX","Stayed","No","",""
"6538-POCHL","Stayed","No","",""
"6542-LWGXJ","Joined","No","",""
"6543-CPZMK","Churned","Yes","Competitor","Competitor offered more data"
"6543-JXSOO","Stayed","No","",""
"6543-XRMYR","Churned","Yes","Dissatisfaction","Product dissatisfaction"
"6546-OPBBH","Stayed","No","",""
"6549-BTYPG","Stayed","No","",""
"6549-NNDYT","Stayed","No","",""
"6549-YMFAW","Stayed","No","",""
"6551-GNYDG","Stayed","No","",""
"6551-VLJMV","Stayed","No","",""
"6551-ZCOTS","Stayed","No","",""
"6556-DBKZF","Stayed","No","",""
"6557-BZXLQ","Stayed","No","",""
"6559-ILWKJ","Churned","Yes","Dissatisfaction","Product dissatisfaction"
"6559-PDZLR","Stayed","No","",""
"6559-RAKOZ","Stayed","No","",""
"6563-VNPMN","Stayed","No","",""
"6563-VRERX","Stayed","No","",""
"6567-HOOPW","Churned","Yes","Competitor","Competitor made better offer"
"6568-POCUI","Stayed","No","",""
"6569-KTMDU","Joined","No","",""
"6572-ADKRS","Stayed","No","",""
"6574-MCOEH","Stayed","No","",""
"6575-SUVOI","Stayed","No","",""
"6576-FBXOJ","Stayed","No","",""
"6578-KRMAW","Stayed","No","",""
"6579-JPICP","Joined","No","",""
"6581-NQCBA","Churned","Yes","Other","Don't know"
"6582-OIVSP","Joined","No","",""
"6582-PLFUU","Stayed","No","",""
"6583-KQJLK","Stayed","No","",""
"6583-QGCSI","Churned","Yes","Competitor","Competitor made better offer"
"6583-SZVGP","Stayed","No","",""
"6584-VQMYT","Stayed","No","",""
"6585-WCEWR","Stayed","No","",""
"6586-MYGKD","Stayed","No","",""
"6586-PSJOX","Stayed","No","",""
"6591-QGOYB","Stayed","No","",""
"6595-COKXZ","Churned","Yes","Attitude","Attitude of service provider"
"6595-YGXIT","Churned","Yes","Competitor","Competitor made better offer"
"6598-KELSS","Stayed","No","",""
"6598-RFFVI","Churned","Yes","Price","Long distance charges"
"6599-CEBNN","Churned","Yes","Competitor","Competitor made better offer"
"6599-GZWCM","Stayed","No","",""
"6599-RCLCJ","Churned","Yes","Competitor","Competitor made better offer"
"6599-SFQVE","Stayed","No","",""
"6603-QWSPR","Stayed","No","",""
"6603-YRDCJ","Stayed","No","",""
"6608-QQLVK","Churned","Yes","Competitor","Competitor made better offer"
"6609-MXJHJ","Stayed","No","",""
"6614-FHDBO","Stayed","No","",""
"6614-VBEGU","Stayed","No","",""
"6614-YOLAC","Stayed","No","",""
"6614-YWYSC","Stayed","No","",""
"6615-NGGZJ","Churned","Yes","Dissatisfaction","Service dissatisfaction"
"6615-ZGEDR","Churned","Yes","Attitude","Attitude of service provider"
"6616-AALSR","Stayed","No","",""
"6617-WLBQC","Stayed","No","",""
"6618-RYATB","Churned","Yes","Price","Price too high"
"6619-RPLQZ","Stayed","No","",""
"6620-HVDUJ","Stayed","No","",""
"6620-JDYNW","Stayed","No","",""
"6621-NRZAK","Stayed","No","",""
"6621-YOBKI","Stayed","No","",""
"6624-JDRDS","Stayed","No","",""
"6625-FLENO","Stayed","No","",""
"6625-IUTTT","Stayed","No","",""
"6625-UTXEW","Stayed","No","",""
"6627-CFOSN","Stayed","No","",""
"6629-CZTTH","Churned","Yes","Dissatisfaction","Product dissatisfaction"
"6629-LADHQ","Joined","No","",""
"6630-UJZMY","Stayed","No","",""
"6631-HMANX","Stayed","No","",""
"6633-MPWBS","Churned","Yes","Competitor","Competitor offered more data"
"6633-SYEUS","Stayed","No","",""
"6635-CPNUN","Stayed","No","",""
"6635-MYYYZ","Churned","Yes","Competitor","Competitor made better offer"
"6637-KYRCV","Stayed","No","",""
"6641-XRPSU","Churned","Yes","Competitor","Competitor offered more data"
"6645-MXQJT","Joined","No","",""
"6646-JPPHA","Stayed","No","",""
"6646-QVXLR","Churned","Yes","Competitor","Competitor had better devices"
"6646-VRFOL","Churned","Yes","Competitor","Competitor had better devices"
"6647-ZEDXT","Stayed","No","",""
"6648-INWPS","Stayed","No","",""
"6650-BWFRT","Stayed","No","",""
"6650-VJONK","Joined","No","",""
"6651-AZVTJ","Churned","Yes","Attitude","Attitude of support person"
"6651-RLGGM","Stayed","No","",""
"6652-YFFJO","Stayed","No","",""
"6653-CBBOM","Churned","Yes","Dissatisfaction","Service dissatisfaction"
"6654-QGBZZ","Joined","No","",""
"6655-LHBYW","Stayed","No","",""
"6656-GULJQ","Stayed","No","",""
"6656-JWRQX","Joined","No","",""
"6661-EIPZC","Stayed","No","",""
"6661-HBGWL","Churned","Yes","Dissatisfaction","Network reliability"
"6663-JOCQO","Stayed","No","",""
"6664-FPDAC","Churned","Yes","Attitude","Attitude of service provider"
"6668-CNMFP","Stayed","No","",""
"6670-MFRPK","Stayed","No","",""
"6671-NGWON","Stayed","No","",""
"6674-KVJHG","Stayed","No","",""
"6680-NENYN","Churned","Yes","Competitor","Competitor made better offer"
"6680-WKXRZ","Churned","Yes","Other","Don't know"
"6681-ZSEXG","Stayed","No","",""
"6682-QJDGB","Churned","Yes","Competitor","Competitor made better offer"
"6682-VCIXC","Stayed","No","",""
"6683-VLCTZ","Churned","Yes","Competitor","Competitor made better offer"
"6685-GBWJZ","Stayed","No","",""
"6685-XSHHU","Stayed","No","",""
"6686-YPGHK","Churned","","Other","Moved"
"6688-UZPWD","Churned","Yes","Competitor","Competitor offered more data"
"6689-KXGBO","Churned","Yes","Dissatisfaction","Product dissatisfaction"
"6689-TCZHQ","Churned","Yes","Attitude","Attitude of support person"
"6689-VRRTK","Stayed","No","",""
"6691-CCIHA","Stayed","No","",""
"6692-UDPJC","Churned","Yes","Dissatisfaction","Network reliability"
"6692-YQHXC","Stayed","No","",""
"6693-DJWTY","Stayed","No","",""
"6693-FRIRW","Stayed","No","",""
"6695-AMZUF","Stayed","No","",""
"6695-FRVEC","Stayed","No","",""
"6696-YDAYZ","Stayed","No","",""
"6698-OXETB","Stayed","No","",""
"6701-DHKWQ","Stayed","No","",""
"6701-YVNQG","Stayed","No","",""
"6702-OHFWR","Churned","Yes","Other","Poor expertise of online support"
"6704-UTUKK","Stayed","No","",""
"6705-LNMDD","Stayed","No","",""
"6705-LXORM","Stayed","No","",""
"6710-HSJRD","Stayed","No","",""
"6711-FLDFB","Churned","Yes","Competitor","Competitor had better devices"
"6711-VTNRE","Churned","Yes","Competitor","Competitor had better devices"
"6712-OAWRH","Churned","Yes","Attitude","Attitude of support person"
"6713-OKOMC","Stayed","No","",""
"6715-OFDBP","Churned","Yes","Price","Price too high"
"6718-BDGHG","Stayed","No","",""
"6719-FGEDO","Stayed","No","",""
"6719-OXYBR","Stayed","No","",""
"6723-CEGQI","Stayed","No","",""
"6723-WSNTY","Stayed","No","",""
"6725-TPKJO","Stayed","No","",""
"6726-NNFWD","Stayed","No","",""
"6726-WEXXK","Stayed","No","",""
"6727-IOTLZ","Stayed","No","",""
"6728-CZFEI","Stayed","No","",""
"6728-DKUCO","Stayed","No","",""
"6728-VOIFY","Stayed","No","",""
"6728-WYQBC","Joined","No","",""
"6729-FZWSY","Stayed","No","",""
"6729-GDNGC","Stayed","No","",""
"6732-FZUGP","Stayed","No","",""
"6732-VAILE","Stayed","No","",""
"6733-LRIZX","Stayed","No","",""
"6734-CKRSM","Joined","No","",""
"6734-FQAJX","Stayed","No","",""
"6734-GMPVK","Stayed","No","",""
"6734-JDTTV","Stayed","No","",""
"6734-PSBAW","Stayed","No","",""
"6736-DHUQI","Stayed","No","",""
"6738-ISCBM","Stayed","No","",""
"6741-EGCBI","Stayed","No","",""
"6741-QRLUP","Stayed","No","",""
"6743-HHQPF","Stayed","No","",""
"6745-JEFZB","Stayed","No","",""
"6746-WAUWT","Stayed","No","",""
"6749-UTDVX","Stayed","No","",""
"6752-APNJL","Stayed","No","",""
"6754-LZUKA","Stayed","No","",""
"6754-WKSHP","Stayed","No","",""
"6762-NSODU","Stayed","No","",""
"6762-QVYJO","Stayed","No","",""
"6765-MBQNU","Stayed","No","",""
"6766-HFKLA","Stayed","No","",""
"6769-DCQLI","Churned","Yes","Other","Don't know"
"6769-DYBQN","Churned","Yes","Attitude","Attitude of support person"
"6770-UAYGJ","Stayed","No","",""
"6770-XUAGN","Churned","Yes","Attitude","Attitude of support person"
"6771-XWBDM","Churned","Yes","Dissatisfaction","Product dissatisfaction"
"6772-KSATR","Churned","Yes","Dissatisfaction","Service dissatisfaction"
"6772-WFQRD","Stayed","No","",""
"6773-LQTVT","Stayed","No","",""
"6776-TLWOI","Churned","Yes","Price","Price too high"
"6777-TGHTM","Churned","Yes","Competitor","Competitor had better devices"
"6778-EICRF","Stayed","No","",""
"6778-JFCMK","Stayed","No","",""
"6778-YSNIH","Joined","No","",""
"6784-XYJAE","Stayed","No","",""
"6786-OBWQR","Stayed","No","",""
"6789-HJBWG","Stayed","No","",""
"6791-YBNAK","Stayed","No","",""
"6794-HKIAJ","Stayed","No","",""
"6797-LNAQX","Churned","Yes","Competitor","Competitor had better devices"
"6797-UCJHZ","Stayed","No","",""
"6804-GDMOI","Churned","Yes","Competitor","Competitor offered more data"
"6806-YDEUL","Stayed","No","",""
"6807-SIWJI","Stayed","No","",""
